2830	1.08E+04
2842	1.08E+04
2855	1.08E+04
2867	1.08E+04
2879	1.08E+04
2891	1.09E+04
2903	1.09E+04
2915	1.09E+04
2927	1.09E+04
2939	1.09E+04
2952	1.10E+04
2964	1.10E+04
2976	1.10E+04
2988	1.10E+04
3000	1.10E+04
