-1.045000E+02	-2.500000E-03
-1.025000E+02	-2.500000E-03
-1.005000E+02	-2.500000E-03
-9.850000E+01	-2.500000E-03
-9.650000E+01	-2.500000E-03
-9.450000E+01	8.480000E-03
-9.250000E+01	-2.500000E-03
-9.050000E+01	-2.500000E-03
-8.850000E+01	-2.500000E-03
-8.650000E+01	-2.500000E-03
-8.450000E+01	-2.500000E-03
-8.250000E+01	-2.500000E-03
-8.050000E+01	-2.500000E-03
-7.850000E+01	-2.500000E-03
-7.650000E+01	-2.500000E-03
-7.450000E+01	-2.500000E-03
-7.250000E+01	-2.500000E-03
-7.050000E+01	-2.500000E-03
-6.850000E+01	-2.500000E-03
-6.650000E+01	-2.500000E-03
-6.450000E+01	8.480000E-03
-6.250000E+01	-2.500000E-03
-6.050000E+01	-2.500000E-03
-5.850000E+01	-2.500000E-03
-5.650000E+01	-2.500000E-03
-5.450000E+01	8.480000E-03
-5.250000E+01	-1.349000E-02
-5.050000E+01	-2.500000E-03
-4.850000E+01	-1.349000E-02
-4.650000E+01	-4.706000E-02
-4.450000E+01	8.480000E-03
-4.250000E+01	2.000000E-02
-4.050000E+01	9.820000E-02
-3.850000E+01	2.990000E-01
-3.650000E+01	4.888000E-01
-3.450000E+01	6.450000E-01
-3.250000E+01	8.678000E-01
-3.050000E+01	1.024000E+00
-2.850000E+01	1.224000E+00
-2.650000E+01	1.403000E+00
-2.450000E+01	1.638000E+00
-2.250000E+01	1.995000E+00
-2.050000E+01	2.396000E+00
-1.850000E+01	2.943000E+00
-1.650000E+01	3.691000E+00
-1.450000E+01	4.539000E+00
-1.250000E+01	5.756000E+00
-1.050000E+01	7.162000E+00
-8.500000E+00	8.836000E+00
-6.500000E+00	1.059000E+01
-4.500000E+00	1.250000E+01
-2.500000E+00	1.459000E+01
-5.000000E-01	1.680000E+01
1.500000E+00	1.868000E+01
3.500000E+00	2.000000E+01
5.500000E+00	2.076000E+01
7.500000E+00	2.129000E+01
9.500000E+00	2.188000E+01
1.150000E+01	2.241000E+01
1.350000E+01	2.293000E+01
1.550000E+01	2.333000E+01
1.750000E+01	2.354000E+01
1.950000E+01	2.376000E+01
2.150000E+01	2.402000E+01
2.350000E+01	2.438000E+01
2.550000E+01	2.461000E+01
2.750000E+01	2.472000E+01
2.950000E+01	2.481000E+01
3.150000E+01	2.483000E+01
3.350000E+01	2.479000E+01
3.550000E+01	2.474000E+01
3.750000E+01	2.459000E+01
3.950000E+01	2.436000E+01
4.150000E+01	2.411000E+01
4.350000E+01	2.387000E+01
4.550000E+01	2.368000E+01
4.750000E+01	2.345000E+01
4.950000E+01	2.322000E+01
5.150000E+01	2.297000E+01
5.350000E+01	2.285000E+01
5.550000E+01	2.277000E+01
5.750000E+01	2.272000E+01
5.950000E+01	2.262000E+01
6.150000E+01	2.239000E+01
6.350000E+01	2.217000E+01
6.550000E+01	2.197000E+01
6.750000E+01	2.182000E+01
6.950000E+01	2.169000E+01
7.150000E+01	2.148000E+01
7.350000E+01	2.126000E+01
7.550000E+01	2.104000E+01
7.750000E+01	2.083000E+01
7.950000E+01	2.066000E+01
8.150000E+01	2.051000E+01
8.350000E+01	2.027000E+01
8.550000E+01	2.006000E+01
8.750000E+01	1.988000E+01
8.950000E+01	1.972000E+01
9.150000E+01	1.951000E+01
9.350000E+01	1.928000E+01
9.550000E+01	1.903000E+01
9.750000E+01	1.875000E+01
9.950000E+01	1.860000E+01
1.015000E+02	1.845000E+01
1.035000E+02	1.830000E+01
1.055000E+02	1.803000E+01
1.075000E+02	1.783000E+01
