-1.05E+02	-0.00125
-1.03E+02	-0.00125
-1.01E+02	-0.00125
-9.85E+01	-0.00125
-9.65E+01	-0.00125
-9.45E+01	0.00424
-9.25E+01	-0.00125
-9.05E+01	-0.00125
-8.85E+01	-0.00125
-8.65E+01	-0.00125
-8.45E+01	-0.00125
-8.25E+01	-0.00125
-8.05E+01	-0.00125
-7.85E+01	-0.00125
-7.65E+01	-0.00125
-7.45E+01	-0.00125
-7.25E+01	-0.00125
-7.05E+01	-0.00125
-6.85E+01	-0.00125
-6.65E+01	-0.00125
-6.45E+01	0.00424
-6.25E+01	-0.00125
-6.05E+01	-0.00125
-5.85E+01	-0.00125
-5.65E+01	-0.00125
-5.45E+01	0.00424
-5.25E+01	-0.006745
-5.05E+01	-0.00125
-4.85E+01	-0.006745
-4.65E+01	-0.02353
-4.45E+01	0.00424
-4.25E+01	0.01
-4.05E+01	0.0491
-3.85E+01	0.1495
-3.65E+01	0.2444
-3.45E+01	0.3225
-3.25E+01	0.4339
-3.05E+01	0.512
-2.85E+01	0.612
-2.65E+01	0.7015
-2.45E+01	0.819
-2.25E+01	0.9975
-2.05E+01	1.198
-1.85E+01	1.4715
-1.65E+01	1.8455
-1.45E+01	2.2695
-1.25E+01	2.878
-1.05E+01	3.581
-8.50E+00	4.418
-6.50E+00	5.295
-4.50E+00	6.25
-2.50E+00	7.295
-5.00E-01	8.4
1.50E+00	9.34
3.50E+00	10
5.50E+00	10.38
7.50E+00	10.645
9.50E+00	10.94
1.15E+01	11.205
1.35E+01	11.465
1.55E+01	11.665
1.75E+01	11.77
1.95E+01	11.88
2.15E+01	12.01
2.35E+01	12.19
2.55E+01	12.305
2.75E+01	12.36
2.95E+01	12.405
3.15E+01	12.415
3.35E+01	12.395
3.55E+01	12.37
3.75E+01	12.295
3.95E+01	12.18
4.15E+01	12.055
4.35E+01	11.935
4.55E+01	11.84
4.75E+01	11.725
4.95E+01	11.61
5.15E+01	11.485
5.35E+01	11.425
5.55E+01	11.385
5.75E+01	11.36
5.95E+01	11.31
6.15E+01	11.195
6.35E+01	11.085
6.55E+01	10.985
6.75E+01	10.91
6.95E+01	10.845
7.15E+01	10.74
7.35E+01	10.63
7.55E+01	10.52
7.75E+01	10.415
7.95E+01	10.33
8.15E+01	10.255
8.35E+01	10.135
8.55E+01	10.03
8.75E+01	9.94
8.95E+01	9.86
9.15E+01	9.755
9.35E+01	9.64
9.55E+01	9.515
9.75E+01	9.375
9.95E+01	9.3
1.02E+02	9.225
1.04E+02	9.15
1.06E+02	9.015
1.08E+02	8.915
1.10E+02	8.86
1.12E+02	8.81
1.14E+02	8.74
1.16E+02	8.645
1.18E+02	8.56
1.20E+02	8.49
1.22E+02	8.445
1.24E+02	8.385
1.26E+02	8.33
1.28E+02	8.245
1.30E+02	8.195
1.32E+02	8.1
1.34E+02	8
1.36E+02	7.905
1.38E+02	7.83
1.40E+02	7.745
1.42E+02	7.675
1.44E+02	7.6
1.46E+02	7.545
1.48E+02	7.445
1.50E+02	7.375
1.52E+02	7.295
1.54E+02	7.21
1.56E+02	7.14
1.58E+02	7.055
1.60E+02	6.975
1.62E+02	6.895
1.64E+02	6.815
1.66E+02	6.76
1.68E+02	6.715
1.70E+02	6.68
1.72E+02	6.635
1.74E+02	6.62
1.76E+02	6.6
1.78E+02	6.555
1.80E+02	6.51
1.82E+02	6.48
1.84E+02	6.395
1.86E+02	6.365
1.88E+02	6.295
1.90E+02	6.235
1.92E+02	6.165
1.94E+02	6.11
1.96E+02	6.035
1.98E+02	5.975
2.00E+02	5.905
2.02E+02	5.83
2.04E+02	5.735
2.06E+02	5.66
2.08E+02	5.605
2.10E+02	5.545
2.12E+02	5.47
2.14E+02	5.445
2.16E+02	5.385
2.18E+02	5.36
2.20E+02	5.33
2.22E+02	5.295
2.24E+02	5.275
2.26E+02	5.23
2.28E+02	5.19
2.30E+02	5.145
2.32E+02	5.11
2.34E+02	5.075
2.36E+02	5.02
2.38E+02	4.97
2.40E+02	4.909
2.42E+02	4.859
2.44E+02	4.7865
2.46E+02	4.7195
2.48E+02	4.6525
2.50E+02	4.591
2.52E+02	4.535
2.54E+02	4.474
2.56E+02	4.435
2.58E+02	4.3845
2.60E+02	4.368
2.62E+02	4.3175
2.64E+02	4.2955
2.66E+02	4.2955
2.68E+02	4.284
2.70E+02	4.2565
2.72E+02	4.228
2.74E+02	4.206
2.76E+02	4.167
2.78E+02	4.139
2.80E+02	4.1055
2.82E+02	4.061
2.84E+02	4.044
2.86E+02	3.9995
2.88E+02	3.966
2.90E+02	3.91
2.92E+02	3.849
2.94E+02	3.8045
2.96E+02	3.7595
2.98E+02	3.7095
3.00E+02	3.6705
3.02E+02	3.648
3.04E+02	3.5925
3.06E+02	3.564
3.08E+02	3.5365
3.10E+02	3.514
3.12E+02	3.514
3.14E+02	3.4975
3.16E+02	3.503
3.18E+02	3.453
3.20E+02	3.447
3.22E+02	3.4245
3.24E+02	3.4025
3.26E+02	3.3745
3.28E+02	3.3525
3.30E+02	3.319
3.32E+02	3.28
3.34E+02	3.246
3.36E+02	3.2015
3.38E+02	3.157
3.40E+02	3.1235
3.42E+02	3.09
3.44E+02	3.04
3.46E+02	2.9895
3.48E+02	2.9675
3.50E+02	2.928
3.52E+02	2.8835
3.54E+02	2.8555
3.56E+02	2.8165
3.58E+02	2.7995
3.60E+02	2.7495
3.62E+02	2.733
3.64E+02	2.7275
3.66E+02	2.694
3.68E+02	2.6715
3.70E+02	2.655
3.72E+02	2.655
3.74E+02	2.6435
3.76E+02	2.6155
3.78E+02	2.6045
3.80E+02	2.588
3.82E+02	2.5765
3.84E+02	2.56
3.86E+02	2.5265
3.88E+02	2.4985
3.90E+02	2.493
3.92E+02	2.454
3.94E+02	2.426
3.96E+02	2.4205
3.98E+02	2.376
4.00E+02	2.3425
4.02E+02	2.331
4.04E+02	2.292
4.06E+02	2.264
4.08E+02	2.253
4.10E+02	2.2475
4.12E+02	2.2085
4.14E+02	2.1975
4.16E+02	2.1805
4.18E+02	2.1805
4.20E+02	2.169
4.22E+02	2.1355
4.24E+02	2.1355
4.26E+02	2.108
4.28E+02	2.108
4.30E+02	2.108
4.32E+02	2.108
4.34E+02	2.08
4.36E+02	2.0465
4.38E+02	2.035
4.40E+02	2.013
4.42E+02	1.996
4.44E+02	1.963
4.46E+02	1.9515
4.48E+02	1.946
4.50E+02	1.9015
4.52E+02	1.8735
4.54E+02	1.8565
4.56E+02	1.8065
4.58E+02	1.801
4.60E+02	1.784
4.62E+02	1.7675
4.64E+02	1.745
4.66E+02	1.7225
4.68E+02	1.712
4.70E+02	1.7005
4.72E+02	1.6615
4.74E+02	1.6445
4.76E+02	1.639
4.78E+02	1.639
4.80E+02	1.628
4.82E+02	1.6115
4.84E+02	1.617
4.86E+02	1.6
4.88E+02	1.5835
4.90E+02	1.5665
4.92E+02	1.5665
4.94E+02	1.561
4.96E+02	1.561
4.98E+02	1.5555
5.00E+02	1.5495
5.02E+02	1.5385
5.04E+02	1.5105
5.06E+02	1.4885
5.08E+02	1.483
5.10E+02	1.483
5.12E+02	1.4775
5.14E+02	1.427
5.16E+02	1.405
5.18E+02	1.3995
5.20E+02	1.3995
5.22E+02	1.388
5.24E+02	1.3655
5.26E+02	1.338
5.28E+02	1.338
5.30E+02	1.3265
5.32E+02	1.3265
5.34E+02	1.3265
5.36E+02	1.321
5.38E+02	1.299
5.40E+02	1.282
5.42E+02	1.2765
5.44E+02	1.271
5.46E+02	1.2655
5.48E+02	1.271
5.50E+02	1.293
5.52E+02	1.2765
5.54E+02	1.293
5.56E+02	1.2765
5.58E+02	1.26
5.60E+02	1.2485
5.62E+02	1.254
5.64E+02	1.2485
5.66E+02	1.237
5.68E+02	1.187
5.70E+02	1.1705
5.72E+02	1.1705
5.74E+02	1.1425
5.76E+02	1.126
5.78E+02	1.0925
5.80E+02	1.0925
5.82E+02	1.081
5.84E+02	1.0585
5.86E+02	1.0255
5.88E+02	1.014
5.90E+02	1.014
5.92E+02	1.014
